ChemicalName,DiseaseName,output,dataset,chemicalname
Mercuric Chloride,Paraganglioma,1.4909422397613523,test,mercuric chloride
beta-ionone,Pancreatic Neoplasms,1.4908123016357422,train,beta-ionone
Oxygen,"Sarcoma, Kaposi",1.4907348155975342,test,oxygen
Farnesol,Colonic Neoplasms,1.4906071424484253,test,farnesol
Cadmium,Urinary Bladder Neoplasms,1.4905356168746948,test,cadmium
1-Methyl-4-phenylpyridinium,Lung Neoplasms,1.4904098510742188,test,1-methyl-4-phenylpyridinium
Estrone,"Carcinoma, Hepatocellular",1.489879846572876,test,estrone
Budesonide,Ovarian Neoplasms,1.4897079467773438,test,budesonide
Sulfamethoxazole,"Carcinoma, Hepatocellular",1.4897013902664185,test,sulfamethoxazole
o-Phthalaldehyde,Breast Neoplasms,1.489607334136963,test,o-phthalaldehyde
Nitric Oxide,Uterine Cervical Neoplasms,1.4895787239074707,test,nitric oxide
Citric Acid,Urinary Bladder Neoplasms,1.489473581314087,test,citric acid
edatrexate,Lung Neoplasms,1.4893314838409424,test,edatrexate
Cadmium,Adenocarcinoma of Lung,1.4892804622650146,test,cadmium
Maprotiline,Small Cell Lung Carcinoma,1.4892170429229736,test,maprotiline
Arsenic,Colonic Neoplasms,1.488957405090332,test,arsenic
Sertraline,Uterine Cervical Neoplasms,1.488799214363098,test,sertraline
Butylhydroxybutylnitrosamine,Melanoma,1.488708257675171,test,butylhydroxybutylnitrosamine
secomilbemycin D,Stomach Neoplasms,1.488608956336975,test,secomilbemycin d
Trimethoprim,"Carcinoma, Hepatocellular",1.4884731769561768,test,trimethoprim
Ramipril,Uterine Cervical Neoplasms,1.488429307937622,test,ramipril
Ozone,Inflammatory Breast Neoplasms,1.488037347793579,test,ozone
Desoxycorticosterone,Ovarian Neoplasms,1.48789644241333,test,desoxycorticosterone
Clomipramine,Small Cell Lung Carcinoma,1.4876209497451782,test,clomipramine
Medroxyprogesterone Acetate,Esophageal Neoplasms,1.487496852874756,test,medroxyprogesterone acetate
Nitric Oxide,"Thyroid Carcinoma, Anaplastic",1.487433671951294,test,nitric oxide
Clindamycin,Glioblastoma,1.4872324466705322,test,clindamycin
perchlorate,Colonic Neoplasms,1.4871861934661863,test,perchlorate
Mercuric Chloride,Testicular Neoplasms,1.4871777296066284,test,mercuric chloride
Milnacipran,Breast Neoplasms,1.4870877265930176,test,milnacipran
Cadmium,Sarcoma 180,1.4869818687438965,test,cadmium
Tolbutamide,Stomach Neoplasms,1.4869320392608645,test,tolbutamide
"carbidopa, levodopa drug combination",Sarcoma,1.4867228269577026,test,"carbidopa, levodopa drug combination"
Morphine,Mesothelioma,1.486601710319519,test,morphine
Norepinephrine,Sarcoma,1.4865858554840088,test,norepinephrine
Etoposide,"Carcinoma, Lewis Lung",1.486526608467102,test,etoposide
Cadmium,Pheochromocytoma,1.4864574670791626,test,cadmium
Arsenic,Breast Neoplasms,1.4864425659179688,train,arsenic
caryophyllene,Stomach Neoplasms,1.4862287044525146,test,caryophyllene
Oleanolic Acid,Colonic Neoplasms,1.486121654510498,test,oleanolic acid
Mercuric Chloride,Sarcoma 180,1.4860789775848389,test,mercuric chloride
Copper,Squamous Cell Carcinoma of Head and Neck,1.4857666492462158,test,copper
Ketorolac,Lung Neoplasms,1.4856423139572144,test,ketorolac
Quercetin,Mesothelioma,1.4855022430419922,test,quercetin
Cadmium,Head and Neck Neoplasms,1.485456943511963,test,cadmium
Mirtazapine,"Carcinoma, Non-Small-Cell Lung",1.484940767288208,test,mirtazapine
Cefamandole,Melanoma,1.484851360321045,test,cefamandole
Taurine,Lung Neoplasms,1.4847350120544434,test,taurine
Cadmium,"Carcinoma, Lobular",1.4846431016921997,test,cadmium
"2-dimethylamino-4,5,6,7-tetrabromo-1H-benzimidazole",Breast Neoplasms,1.4845738410949707,test,"2-dimethylamino-4,5,6,7-tetrabromo-1h-benzimidazole"
Nitric Oxide,"Breast Neoplasms, Male",1.4845573902130127,test,nitric oxide
Cadmium,"Carcinoma, Lewis Lung",1.4845062494277954,test,cadmium
Mercuric Chloride,Triple Negative Breast Neoplasms,1.4844003915786743,test,mercuric chloride
Nitrogen Dioxide,"Breast Neoplasms, Male",1.484384059906006,test,nitrogen dioxide
Mercuric Chloride,Thyroid Neoplasms,1.484347224235535,test,mercuric chloride
Flumazenil,Small Cell Lung Carcinoma,1.4843440055847168,test,flumazenil
Pramipexole,Breast Neoplasms,1.4841763973236084,test,pramipexole
Thiamphenicol,Colonic Neoplasms,1.484123706817627,test,thiamphenicol
"Piperacillin, Tazobactam Drug Combination",Stomach Neoplasms,1.484121322631836,test,"piperacillin, tazobactam drug combination"
Etoricoxib,"Carcinoma, Non-Small-Cell Lung",1.4841101169586182,test,etoricoxib
mephedrone,Melanoma,1.4840459823608398,test,mephedrone
3-methylxanthine,Stomach Neoplasms,1.4839730262756348,test,3-methylxanthine
Scopolamine,Uterine Cervical Neoplasms,1.4839104413986206,test,scopolamine
Nitric Oxide,Triple Negative Breast Neoplasms,1.4837570190429688,test,nitric oxide
Indomethacin,"Carcinoma, Ovarian Epithelial",1.4837483167648315,test,indomethacin
S-Adenosylmethionine,Colonic Neoplasms,1.4836461544036863,test,s-adenosylmethionine
Irinotecan,Adenocarcinoma of Lung,1.4836277961730957,test,irinotecan
Methomyl,Lung Neoplasms,1.4835821390151978,test,methomyl
SQ 29548,Melanoma,1.4834498167037964,test,sq 29548
Glycyrrhetinic Acid,Lung Neoplasms,1.483220100402832,test,glycyrrhetinic acid
Nitrous Oxide,Triple Negative Breast Neoplasms,1.483155608177185,test,nitrous oxide
Nitric Oxide,Pheochromocytoma,1.482968807220459,test,nitric oxide
Lamotrigine,Stomach Neoplasms,1.48284113407135,test,lamotrigine
Nitric Oxide,Esophageal Neoplasms,1.4828076362609863,test,nitric oxide
Arsenic,"Carcinoma, Hepatocellular",1.482755184173584,train,arsenic
Nitrazepam,"Carcinoma, Hepatocellular",1.4826656579971311,test,nitrazepam
quinupristin-dalfopristin,Urinary Bladder Neoplasms,1.4826650619506836,test,quinupristin-dalfopristin
Dextrans,Glioblastoma,1.4823815822601318,test,dextrans
Zanamivir,Melanoma,1.4823484420776367,test,zanamivir
furan,Ovarian Neoplasms,1.4821765422821045,test,furan
Atenolol,Head and Neck Neoplasms,1.4816107749938965,test,atenolol
Lidocaine,Thyroid Neoplasms,1.4815301895141602,test,lidocaine
cefpirome,Melanoma,1.4813690185546875,test,cefpirome
Nitric Oxide,Cholangiocarcinoma,1.4813319444656372,test,nitric oxide
Mercuric Chloride,"Carcinoma, Lobular",1.481292963027954,test,mercuric chloride
Phenylephrine,"Carcinoma, Hepatocellular",1.4812343120574951,train,phenylephrine
Arsenic,Mesothelioma,1.4812034368515017,test,arsenic
Oxytetracycline,"Carcinoma, Hepatocellular",1.4811034202575684,test,oxytetracycline
Mercuric Chloride,Cholangiocarcinoma,1.480895757675171,test,mercuric chloride
Mercuric Chloride,Sarcoma,1.480837106704712,test,mercuric chloride
Nitrogen Dioxide,Uterine Cervical Neoplasms,1.48069429397583,test,nitrogen dioxide
Ethambutol,Testicular Neoplasms,1.480371594429016,test,ethambutol
Bupropion,"Carcinoma, Non-Small-Cell Lung",1.480243444442749,test,bupropion
rizatriptan,Stomach Neoplasms,1.480241060256958,test,rizatriptan
Crack Cocaine,Esophageal Squamous Cell Carcinoma,1.480193018913269,test,crack cocaine
Oxandrolone,Stomach Neoplasms,1.4800889492034912,test,oxandrolone
perfosfamide,Stomach Neoplasms,1.480034112930298,test,perfosfamide
lobenzarit,Urinary Bladder Neoplasms,1.479995608329773,test,lobenzarit
Calcitriol,"Sarcoma, Kaposi",1.4799860715866089,test,calcitriol
Chromomycin A3,Lung Neoplasms,1.4799699783325195,test,chromomycin a3
Meperidine,Colonic Neoplasms,1.4798386096954346,test,meperidine
Chloroprene,Breast Neoplasms,1.4797732830047607,train,chloroprene
Isosorbide Dinitrate,Uterine Cervical Neoplasms,1.4797427654266355,test,isosorbide dinitrate
edatrexate,Melanoma,1.4797205924987793,train,edatrexate
Nitrogen Dioxide,"Carcinoma, Lewis Lung",1.4796972274780271,test,nitrogen dioxide
Mitomycin,Sarcoma,1.4796719551086426,test,mitomycin
pterostilbene,Lung Neoplasms,1.4795286655426023,test,pterostilbene
tofacitinib,Colonic Neoplasms,1.479377269744873,test,tofacitinib
montelukast,Thyroid Neoplasms,1.479307770729065,test,montelukast
carvacrol,Melanoma,1.4791874885559082,test,carvacrol
Dapsone,"Carcinoma, Ovarian Epithelial",1.479181885719299,test,dapsone
Rifaximin,Breast Neoplasms,1.4790443181991575,test,rifaximin
Folfox protocol,Glioblastoma,1.4788992404937744,test,folfox protocol
Phenformin,Lung Neoplasms,1.4788227081298828,test,phenformin
"2,6-dithiopurine",Ovarian Neoplasms,1.4787302017211914,test,"2,6-dithiopurine"
baicalin,"Carcinoma, Hepatocellular",1.4786865711212158,test,baicalin
cobaltous chloride,Lung Neoplasms,1.4786827564239502,test,cobaltous chloride
Reserpine,Sarcoma,1.478661298751831,test,reserpine
ST2825,Lung Neoplasms,1.4785974025726318,test,st2825
hexaconazole,Lung Neoplasms,1.4785172939300537,test,hexaconazole
Copper,Colonic Neoplasms,1.4783459901809692,test,copper
Gold Sodium Thiomalate,"Carcinoma, Hepatocellular",1.4783446788787842,test,gold sodium thiomalate
Zinc,"Sarcoma, Kaposi",1.4782283306121826,test,zinc
cobaltous chloride,Pancreatic Neoplasms,1.478137493133545,test,cobaltous chloride
4-phenylbutyric acid,"Carcinoma, Hepatocellular",1.4780224561691284,test,4-phenylbutyric acid
Floxuridine,Sarcoma 180,1.4779582023620603,test,floxuridine
phenyl biguanide,Lung Neoplasms,1.4779362678527832,test,phenyl biguanide
Cadmium,Esophageal Squamous Cell Carcinoma,1.4778722524642944,test,cadmium
trichostatin A,Glioblastoma,1.4778451919555664,val,trichostatin a
Chlordan,Pancreatic Neoplasms,1.477672815322876,test,chlordan
GW2974,Breast Neoplasms,1.4776452779769895,test,gw2974
Furosemide,"Carcinoma, Lewis Lung",1.4775755405426023,test,furosemide
ethylphenylhydantoin,"Carcinoma, Hepatocellular",1.4774913787841797,train,ethylphenylhydantoin
Triazolam,Colonic Neoplasms,1.4773612022399902,test,triazolam
Mercuric Chloride,Esophageal Neoplasms,1.4773231744766235,test,mercuric chloride
Nitrogen Dioxide,"Carcinoma, Ovarian Epithelial",1.4772669076919556,test,nitrogen dioxide
Valacyclovir,Pancreatic Neoplasms,1.4772422313690186,test,valacyclovir
3-methyl-2-naphthylamine,Urinary Bladder Neoplasms,1.4772183895111084,train,3-methyl-2-naphthylamine
decamethrin,Testicular Neoplasms,1.477136254310608,test,decamethrin
Zinc,"Sarcoma, Ewing",1.477072834968567,test,zinc
sitaxsentan,Lung Neoplasms,1.4766380786895752,test,sitaxsentan
"D-Glucaric acid, 1,4-lactone",Breast Neoplasms,1.4764909744262695,test,"d-glucaric acid, 1,4-lactone"
Acyclovir,Mesothelioma,1.4764176607131958,test,acyclovir
Lamotrigine,Thyroid Neoplasms,1.4763449430465698,test,lamotrigine
Arsenic,"Breast Neoplasms, Male",1.4762115478515625,test,arsenic
Copper,"Carcinoma, Hepatocellular",1.4759695529937744,train,copper
Flunarizine,Melanoma,1.4759577512741089,test,flunarizine
Albuterol,"Carcinoma, Hepatocellular",1.4757647514343262,test,albuterol
Emitefur,Urinary Bladder Neoplasms,1.475749135017395,test,emitefur
Anethole Trithione,Breast Neoplasms,1.4756948947906494,test,anethole trithione
Mercuric Chloride,Adenocarcinoma of Lung,1.4756882190704346,test,mercuric chloride
17 alpha-Hydroxyprogesterone Caproate,Colonic Neoplasms,1.4753013849258425,test,17 alpha-hydroxyprogesterone caproate
acetovanillone,Thyroid Neoplasms,1.475245714187622,test,acetovanillone
Fluoxetine,Adenocarcinoma of Lung,1.4751522541046145,test,fluoxetine
Colistin,"Carcinoma, Hepatocellular",1.4750055074691772,test,colistin
acetylspiramycin,Melanoma,1.4748024940490725,test,acetylspiramycin
Lithium,"Sarcoma, Ewing",1.4747474193572998,test,lithium
Dehydroepiandrosterone,"Carcinoma, Hepatocellular",1.4747095108032229,test,dehydroepiandrosterone
Halothane,Breast Neoplasms,1.474686861038208,test,halothane
Cadmium,"Carcinoma, Ductal, Breast",1.4746801853179932,test,cadmium
Furosemide,Triple Negative Breast Neoplasms,1.474600315093994,test,furosemide
Urethane,"Carcinoma, Hepatocellular",1.4741520881652832,test,urethane
notoginsenoside R1,Urinary Bladder Neoplasms,1.4741299152374268,test,notoginsenoside r1
Minoxidil,Melanoma,1.473982810974121,test,minoxidil
E 4031,Lung Neoplasms,1.4738986492156982,test,e 4031
Carubicin,Urinary Bladder Neoplasms,1.4736603498458862,test,carubicin
Diazepam,"Carcinoma, Lewis Lung",1.4736452102661133,test,diazepam
Mercuric Chloride,"Sarcoma, Synovial",1.4736104011535645,test,mercuric chloride
Crizotinib,Stomach Neoplasms,1.4735422134399414,val,crizotinib
Lycopene,Stomach Neoplasms,1.4734550714492798,test,lycopene
Nitrogen Dioxide,Adenocarcinoma of Lung,1.4733927249908447,test,nitrogen dioxide
Arsenic,"Carcinoma, Pancreatic Ductal",1.4731000661849976,test,arsenic
tetrabromobisphenol A,Mesothelioma,1.4730815887451172,test,tetrabromobisphenol a
Trihexyphenidyl,Lung Neoplasms,1.472984790802002,test,trihexyphenidyl
Mefenamic Acid,"Carcinoma, Non-Small-Cell Lung",1.4728630781173706,test,mefenamic acid
Mercuric Chloride,Melanoma,1.4728511571884155,test,mercuric chloride
"isoniazid, pyrazinamide, rifampin drug combination",Pancreatic Neoplasms,1.472790241241455,test,"isoniazid, pyrazinamide, rifampin drug combination"
"4,4'-diaminodiphenylmethane",Colonic Neoplasms,1.472184658050537,test,"4,4'-diaminodiphenylmethane"
loxtidine,Colonic Neoplasms,1.4721641540527344,test,loxtidine
Niacin,Glioblastoma,1.472024917602539,test,niacin
Vincristine,Sarcoma 180,1.4718523025512695,test,vincristine
Oxycodone,Colonic Neoplasms,1.471811056137085,test,oxycodone
Acetaldehyde,Colonic Neoplasms,1.4718003273010254,test,acetaldehyde
entacapone,"Carcinoma, Hepatocellular",1.4717488288879397,test,entacapone
Benzoic Acid,Lung Neoplasms,1.4716479778289795,test,benzoic acid
Oxygen,Adrenocortical Adenoma,1.471636176109314,test,oxygen
Medroxyprogesterone Acetate,Glioblastoma,1.471590518951416,test,medroxyprogesterone acetate
Arsenic,Stomach Neoplasms,1.4714562892913818,test,arsenic
5-methyltetrahydrofolate,Breast Neoplasms,1.4714484214782717,test,5-methyltetrahydrofolate
deapio-platycodin D2,Stomach Neoplasms,1.4713295698165894,test,deapio-platycodin d2
Tobramycin,Small Cell Lung Carcinoma,1.4713141918182373,test,tobramycin
Propylthiouracil,Uterine Cervical Neoplasms,1.4711155891418457,test,propylthiouracil
Toxaphene,Thyroid Neoplasms,1.470878839492798,test,toxaphene
Canrenoic Acid,Urinary Bladder Neoplasms,1.4708240032196045,test,canrenoic acid
Aclarubicin,Breast Neoplasms,1.470813512802124,test,aclarubicin
Cadmium,Thyroid Neoplasms,1.4707775115966797,test,cadmium
Nitric Oxide,Adenocarcinoma of Lung,1.4707387685775757,test,nitric oxide
Mercuric Chloride,Uterine Cervical Neoplasms,1.4704139232635498,test,mercuric chloride
cyanuric acid,Breast Neoplasms,1.4703165292739868,test,cyanuric acid
Nitrogen Dioxide,Thyroid Neoplasms,1.4702589511871338,test,nitrogen dioxide
Tacrolimus,Testicular Neoplasms,1.4700528383255005,test,tacrolimus
Cephalexin,Melanoma,1.4699954986572266,test,cephalexin
diallyl trisulfide,Lung Neoplasms,1.4699740409851074,test,diallyl trisulfide
Erlotinib Hydrochloride,"Carcinoma, Hepatocellular",1.469941020011902,test,erlotinib hydrochloride
Fluorouracil,Cholangiocarcinoma,1.4699207544326782,test,fluorouracil
1-(2-chloroethyl)-1-nitrosourea,Stomach Neoplasms,1.4698526859283447,test,1-(2-chloroethyl)-1-nitrosourea
Tolmetin,"Sarcoma, Experimental",1.4695119857788086,test,tolmetin
LY 53857,Breast Neoplasms,1.4692670106887815,test,ly 53857
Lidocaine,Small Cell Lung Carcinoma,1.4689884185791016,test,lidocaine
Lithocholic Acid,"Carcinoma, Hepatocellular",1.4689148664474487,test,lithocholic acid
benzyl acetate,Stomach Neoplasms,1.4687831401824951,train,benzyl acetate
Piroxicam,Sarcoma,1.4685308933258057,test,piroxicam
sinomenine,Lung Neoplasms,1.4683626890182495,test,sinomenine
Naltrexone,Testicular Neoplasms,1.4680476188659668,test,naltrexone
ACE protocol 1,"Carcinoma, Hepatocellular",1.4677598476409912,test,ace protocol 1
Tolterodine Tartrate,Lung Neoplasms,1.4677388668060305,test,tolterodine tartrate
Carnosine,Melanoma,1.4677294492721558,test,carnosine
Amikacin,Ovarian Neoplasms,1.467630386352539,test,amikacin
"(1,2-bis(1,2-benzisoselenazolone-3(2H)-ketone))ethane","Carcinoma, Hepatocellular",1.4675482511520386,test,"(1,2-bis(1,2-benzisoselenazolone-3(2h)-ketone))ethane"
Noscapine,Breast Neoplasms,1.4674851894378662,test,noscapine
valopicitabine,Lung Neoplasms,1.4673893451690674,test,valopicitabine
Fluocinolone Acetonide,Lung Neoplasms,1.467261791229248,test,fluocinolone acetonide
resiniferatoxin,"Carcinoma, Hepatocellular",1.467254877090454,test,resiniferatoxin
Nitrogen Dioxide,Cholangiocarcinoma,1.467078685760498,test,nitrogen dioxide
titanium dioxide,Small Cell Lung Carcinoma,1.466990947723389,test,titanium dioxide
titanium dioxide,Head and Neck Neoplasms,1.4669772386550903,test,titanium dioxide
Dinoprostone,Urinary Bladder Neoplasms,1.4667197465896606,test,dinoprostone
mangiferin,"Carcinoma, Non-Small-Cell Lung",1.4662247896194458,val,mangiferin
Mercuric Chloride,"Carcinoma, Ovarian Epithelial",1.4661376476287842,test,mercuric chloride
mepanipyrim,"Carcinoma, Hepatocellular",1.4660556316375732,test,mepanipyrim
Arsenic,Glioblastoma,1.465692400932312,test,arsenic
Thiamethoxam,Lung Neoplasms,1.4653738737106323,test,thiamethoxam
Cadmium,"Thyroid Carcinoma, Anaplastic",1.4652926921844482,test,cadmium
beta-Cyclodextrins,Urinary Bladder Neoplasms,1.4652388095855713,test,beta-cyclodextrins
Methylprednisolone,Esophageal Squamous Cell Carcinoma,1.4648147821426392,train,methylprednisolone
Oxygen,"Sarcoma, Synovial",1.464786171913147,test,oxygen
Meclofenamic Acid,Lung Neoplasms,1.4644602537155151,test,meclofenamic acid
Chlorodiphenyl (54% Chlorine),Thyroid Neoplasms,1.464375376701355,test,chlorodiphenyl (54% chlorine)
4'-deoxy-4'-iododoxorubicin,Urinary Bladder Neoplasms,1.4643385410308838,test,4'-deoxy-4'-iododoxorubicin
bisphenol A,Sarcoma 180,1.4641473293304443,test,bisphenol a
Phenelzine,Pheochromocytoma,1.4640781879425049,test,phenelzine
salvianolic acid B,Breast Neoplasms,1.4640657901763916,test,salvianolic acid b
Betamethasone,Pancreatic Neoplasms,1.4638419151306152,test,betamethasone
Dothiepin,Lung Neoplasms,1.4637609720230105,test,dothiepin
Hemin,Urinary Bladder Neoplasms,1.4634075164794922,test,hemin
Clorgyline,Melanoma,1.4633872509002686,test,clorgyline
Acetaminophen,"Sarcoma, Ewing",1.463387131690979,test,acetaminophen
Daptomycin,"Carcinoma, Hepatocellular",1.4632480144500732,test,daptomycin
Benzo(a)pyrene,"Carcinoma, Lewis Lung",1.4631693363189695,test,benzo(a)pyrene
1-cyano-2-hydroxy-3-butene,Breast Neoplasms,1.463109254837036,test,1-cyano-2-hydroxy-3-butene
1-(2-chloroethyl)-1-nitrosourea,Lung Neoplasms,1.462889313697815,test,1-(2-chloroethyl)-1-nitrosourea
Lithium,Adrenocortical Adenoma,1.462862491607666,test,lithium
"lamivudine, zidovudine drug combination",Breast Neoplasms,1.462690353393555,test,"lamivudine, zidovudine drug combination"
Mycophenolic Acid,Uterine Cervical Neoplasms,1.462601661682129,test,mycophenolic acid
Mercuric Chloride,Squamous Cell Carcinoma of Head and Neck,1.4624710083007812,test,mercuric chloride
Caffeine,Cholangiocarcinoma,1.4623525142669678,test,caffeine
Acrolein,Pancreatic Neoplasms,1.4623384475708008,test,acrolein
"3,4,3',4'-tetrachloroazobenzene",Melanoma,1.4622206687927246,test,"3,4,3',4'-tetrachloroazobenzene"
Cefotaxime,Small Cell Lung Carcinoma,1.4621212482452393,test,cefotaxime
fluphenazine enanthate,Melanoma,1.4620568752288818,test,fluphenazine enanthate
fazadinium,Melanoma,1.461979866027832,test,fazadinium
Phenylpropanolamine,"Sarcoma, Ewing",1.4619765281677246,test,phenylpropanolamine
titanium dioxide,"Carcinoma, Pancreatic Ductal",1.4618799686431885,test,titanium dioxide
Vincamine,Breast Neoplasms,1.461655855178833,test,vincamine
