ChemicalName,DiseaseName,output,dataset,chemicalname
Risedronic Acid,Mesothelioma,1.0633161067962646,train,risedronic acid
Sulbactam,Stomach Neoplasms,1.0632580518722534,test,sulbactam
Naproxen,Squamous Cell Carcinoma of Head and Neck,1.0630370378494265,test,naproxen
Gallic Acid,Glioblastoma,1.062757134437561,test,gallic acid
3-chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,Colonic Neoplasms,1.0626661777496338,test,3-chloro-4-(dichloromethyl)-5-hydroxy-2(5h)-furanone
Phenazopyridine,Glioblastoma,1.0626451969146729,test,phenazopyridine
Tetrachlorodibenzodioxin,Cholangiocarcinoma,1.062633037567139,train,tetrachlorodibenzodioxin
TAC protocol,Colonic Neoplasms,1.0626071691513062,test,tac protocol
Carbocysteine,Melanoma,1.0625618696212769,test,carbocysteine
DEET,Urinary Bladder Neoplasms,1.062401294708252,test,deet
Toluene,Melanoma,1.0623819828033447,test,toluene
intetrix,Stomach Neoplasms,1.0623623132705688,test,intetrix
cavidine,Lung Neoplasms,1.0622618198394775,test,cavidine
VX,Melanoma,1.0621795654296875,test,vx
Mepivacaine,Glioblastoma,1.0621346235275269,test,mepivacaine
Zineb,Colonic Neoplasms,1.0620774030685425,test,zineb
methyldithiocarbamate,Lung Neoplasms,1.062073826789856,test,methyldithiocarbamate
AICA ribonucleotide,Lung Neoplasms,1.0620194673538208,test,aica ribonucleotide
midostaurin,Melanoma,1.0618959665298462,test,midostaurin
"24,25-Dihydroxyvitamin D 3",Glioblastoma,1.061851978302002,test,"24,25-dihydroxyvitamin d 3"
acetyl-aspartyl-glutamyl-valyl-aspartal,Urinary Bladder Neoplasms,1.0617231130599976,test,acetyl-aspartyl-glutamyl-valyl-aspartal
Nandrolone Decanoate,Paraganglioma,1.0615825653076172,test,nandrolone decanoate
propylene oxide,Colonic Neoplasms,1.0615354776382446,test,propylene oxide
Suprofen,"Carcinoma, Hepatocellular",1.0613720417022705,test,suprofen
cetrorelix,Lung Neoplasms,1.0613373517990112,val,cetrorelix
Platelet Activating Factor,Colonic Neoplasms,1.0607178211212158,test,platelet activating factor
mancozeb,Testicular Neoplasms,1.0606404542922974,test,mancozeb
seocalcitol,Glioblastoma,1.06057870388031,test,seocalcitol
8-bromo-9-ethyladenine,Colonic Neoplasms,1.0603923797607422,test,8-bromo-9-ethyladenine
Hydrochloric Acid,Thymoma,1.0603450536727903,test,hydrochloric acid
Tranylcypromine,Esophageal Neoplasms,1.0603089332580566,test,tranylcypromine
Moxifloxacin,Stomach Neoplasms,1.0602012872695925,test,moxifloxacin
Cannabidiol,Paraganglioma,1.0601344108581543,test,cannabidiol
Heptachlor,Stomach Neoplasms,1.059963583946228,test,heptachlor
syntometrine,Lung Neoplasms,1.0598610639572144,test,syntometrine
Chlortetracycline,Urinary Bladder Neoplasms,1.0596766471862793,test,chlortetracycline
perfluoro-n-nonanoic acid,Urinary Bladder Neoplasms,1.059659481048584,test,perfluoro-n-nonanoic acid
benzofuran,Lung Neoplasms,1.0596007108688354,train,benzofuran
Methylnitronitrosoguanidine,Colonic Neoplasms,1.0595701932907104,test,methylnitronitrosoguanidine
Chloroprene,Urinary Bladder Neoplasms,1.059558987617493,test,chloroprene
4-amino-5-hexynoic acid,Melanoma,1.059447169303894,test,4-amino-5-hexynoic acid
isosorbide-5-mononitrate,Colonic Neoplasms,1.059335470199585,test,isosorbide-5-mononitrate
neomangiferin,Colonic Neoplasms,1.0591678619384766,test,neomangiferin
Cefuroxime,Esophageal Neoplasms,1.0587856769561768,test,cefuroxime
ethinyl estradiol-desogestrel combination,Stomach Neoplasms,1.05870258808136,test,ethinyl estradiol-desogestrel combination
Leuprolide,Mesothelioma,1.0587005615234375,test,leuprolide
Fusaric Acid,"Carcinoma, Hepatocellular",1.0584405660629272,test,fusaric acid
Sunitinib,Esophageal Neoplasms,1.0580898523330688,test,sunitinib
Potassium,"Carcinoma, Hepatocellular",1.057958722114563,test,potassium
"o,p'-DDT","Carcinoma, Hepatocellular",1.057956337928772,test,"o,p'-ddt"
Mifepristone,Uterine Cervical Neoplasms,1.057950735092163,test,mifepristone
praeruptorin A,Lung Neoplasms,1.0579055547714231,test,praeruptorin a
Rolipram,Urinary Bladder Neoplasms,1.0578229427337646,test,rolipram
Methylenebis(chloroaniline),Urinary Bladder Neoplasms,1.057814121246338,train,methylenebis(chloroaniline)
"ethinyl estradiol, levonorgestrel drug combination",Urinary Bladder Neoplasms,1.0577844381332395,test,"ethinyl estradiol, levonorgestrel drug combination"
clevudine,Lung Neoplasms,1.0577832460403442,test,clevudine
pyranoprofen,"Carcinoma, Hepatocellular",1.057590126991272,test,pyranoprofen
Topiramate,Testicular Neoplasms,1.0575896501541138,test,topiramate
Diltiazem,Adenocarcinoma of Lung,1.0575801134109497,test,diltiazem
3-(indol-3-yl)propionic acid,"Carcinoma, Hepatocellular",1.0574965476989746,test,3-(indol-3-yl)propionic acid
mustard oil,Melanoma,1.0573742389678955,test,mustard oil
Tranexamic Acid,Mesothelioma,1.0571810007095337,test,tranexamic acid
Demeclocycline,Stomach Neoplasms,1.0571743249893188,test,demeclocycline
oleuropein,Melanoma,1.0571609735488892,test,oleuropein
Thymol,Melanoma,1.0571006536483765,test,thymol
"1,2-epoxybutane","Carcinoma, Hepatocellular",1.0570534467697144,test,"1,2-epoxybutane"
furotriam,Stomach Neoplasms,1.0569976568222046,test,furotriam
Carbadox,Colonic Neoplasms,1.0569076538085938,test,carbadox
benzyl acetate,Colonic Neoplasms,1.0568792819976809,test,benzyl acetate
UFT(R) drug,Colonic Neoplasms,1.0568535327911377,test,uft(r) drug
Pregnenolone Carbonitrile,"Carcinoma, Hepatocellular",1.056604266166687,test,pregnenolone carbonitrile
paederosidic acid methyl ester,Melanoma,1.0565781593322754,test,paederosidic acid methyl ester
carvacrol,"Carcinoma, Hepatocellular",1.0565338134765625,test,carvacrol
Poloxamer,Lung Neoplasms,1.0564374923706057,test,poloxamer
cinchophen,Lung Neoplasms,1.0562013387680054,test,cinchophen
UFT(R) drug,Urinary Bladder Neoplasms,1.0560072660446167,test,uft(r) drug
triclocarban,Lung Neoplasms,1.0559464693069458,test,triclocarban
Triiodothyronine,Stomach Neoplasms,1.0558934211730957,test,triiodothyronine
BEP protocol,Testicular Neoplasms,1.0558829307556152,train,bep protocol
notoginsenoside R1,"Carcinoma, Hepatocellular",1.0553770065307615,test,notoginsenoside r1
Pargyline,Urinary Bladder Neoplasms,1.0553747415542605,test,pargyline
Aspartame,Stomach Neoplasms,1.0549956560134888,test,aspartame
Enflurane,Adrenocortical Carcinoma,1.0546873807907104,test,enflurane
ANFT,"Carcinoma, Hepatocellular",1.0545369386672974,test,anft
"amiloride, hydrochlorothiazide drug combination",Colonic Neoplasms,1.0545212030410769,test,"amiloride, hydrochlorothiazide drug combination"
Triclosan,Colonic Neoplasms,1.0543805360794067,test,triclosan
Hydrochloric Acid,Adenocarcinoma of Lung,1.0539309978485107,test,hydrochloric acid
Glucose,Sarcoma,1.0539066791534424,test,glucose
ponatinib,Colonic Neoplasms,1.0535902976989746,test,ponatinib
Trimethadione,Glioblastoma,1.0535413026809692,test,trimethadione
vinclozolin,"Carcinoma, Ovarian Epithelial",1.0533850193023682,test,vinclozolin
Aluminum,Thymoma,1.0533572435379028,test,aluminum
Irinotecan,Sarcoma,1.053164005279541,test,irinotecan
magnolol,Urinary Bladder Neoplasms,1.0531431436538696,test,magnolol
Alitretinoin,Colonic Neoplasms,1.0531398057937622,test,alitretinoin
Benzene,Adrenocortical Carcinoma,1.053126335144043,test,benzene
Streptonigrin,Glioblastoma,1.0530811548233032,train,streptonigrin
Chloral Hydrate,Lung Neoplasms,1.0530200004577637,test,chloral hydrate
tetrandrine,Esophageal Neoplasms,1.0528262853622437,test,tetrandrine
Idazoxan,Colonic Neoplasms,1.05273175239563,test,idazoxan
benzotriphenylene,Lung Neoplasms,1.0526015758514404,test,benzotriphenylene
usnic acid,Colonic Neoplasms,1.052594542503357,test,usnic acid
rofecoxib,Esophageal Neoplasms,1.0522964000701904,test,rofecoxib
Phenylpropanolamine,Pheochromocytoma,1.0522327423095703,test,phenylpropanolamine
quinalphos,Urinary Bladder Neoplasms,1.0521104335784912,test,quinalphos
"24,25-Dihydroxyvitamin D 3",Colonic Neoplasms,1.0520178079605105,test,"24,25-dihydroxyvitamin d 3"
Thromboxane B2,"Carcinoma, Hepatocellular",1.051938772201538,test,thromboxane b2
ledipasvir,Melanoma,1.0519055128097534,test,ledipasvir
1-nitropyrene,Glioblastoma,1.0518982410430908,test,1-nitropyrene
alpha-Tocopherol,Esophageal Neoplasms,1.0518754720687866,test,alpha-tocopherol
Coumarins,Urinary Bladder Neoplasms,1.0518425703048706,test,coumarins
Ornade,Stomach Neoplasms,1.051430344581604,test,ornade
L-3-(3-hydroxy-4-pivaloyloxyphenyl)alanine,Colonic Neoplasms,1.0512837171554563,test,l-3-(3-hydroxy-4-pivaloyloxyphenyl)alanine
Aluminum,Urinary Bladder Neoplasms,1.0511339902877808,test,aluminum
macitentan,Lung Neoplasms,1.050839066505432,test,macitentan
methyl cellosolve,Melanoma,1.0507936477661133,test,methyl cellosolve
Paromomycin,"Carcinoma, Hepatocellular",1.0507293939590454,test,paromomycin
Cephalexin,Uterine Cervical Neoplasms,1.0507291555404663,test,cephalexin
Benzene,Melanoma,1.0505785942077637,test,benzene
perfosfamide,Stomach Neoplasms,1.050573468208313,test,perfosfamide
Cladribine,Uterine Cervical Neoplasms,1.0505729913711548,test,cladribine
cisatracurium,"Carcinoma, Hepatocellular",1.0505660772323608,test,cisatracurium
Amoxicillin,Testicular Neoplasms,1.0504740476608276,test,amoxicillin
perfosfamide,Colonic Neoplasms,1.050261616706848,test,perfosfamide
5-hydroxyprimaquine,Lung Neoplasms,1.0499205589294434,test,5-hydroxyprimaquine
1-methylxanthine,Stomach Neoplasms,1.0497169494628906,test,1-methylxanthine
"2,5-hexanedione",Lung Neoplasms,1.0496541261672974,test,"2,5-hexanedione"
Nandrolone Decanoate,Mesothelioma,1.049494385719299,test,nandrolone decanoate
Sitagliptin Phosphate,Stomach Neoplasms,1.0493509769439695,test,sitagliptin phosphate
Duloxetine Hydrochloride,Esophageal Neoplasms,1.049118995666504,test,duloxetine hydrochloride
Phenylbutazone,Uterine Cervical Neoplasms,1.049105167388916,test,phenylbutazone
Unithiol,"Carcinoma, Hepatocellular",1.0490937232971191,test,unithiol
sulindac sulfide,Lung Neoplasms,1.0489819049835205,test,sulindac sulfide
Sulindac,"Carcinoma, Ovarian Epithelial",1.0489234924316406,test,sulindac
Cyproterone,"Carcinoma, Hepatocellular",1.0488678216934204,test,cyproterone
Cysteine,"Carcinoma, Hepatocellular",1.048754334449768,test,cysteine
Aluminum,Esophageal Squamous Cell Carcinoma,1.0486173629760742,test,aluminum
Trichlorfon,Glioblastoma,1.0486165285110474,test,trichlorfon
phenethyl isothiocyanate,Colonic Neoplasms,1.0485879182815552,test,phenethyl isothiocyanate
Quinine,Mesothelioma,1.0484431982040403,test,quinine
Adenosine Triphosphate,Glioblastoma,1.048287034034729,test,adenosine triphosphate
ciglitazone,Melanoma,1.0482670068740845,test,ciglitazone
Naloxone,Testicular Neoplasms,1.0482443571090698,test,naloxone
benzylpenicilloic acid,Colonic Neoplasms,1.0481183528900146,test,benzylpenicilloic acid
Hydrochloric Acid,Adrenocortical Carcinoma,1.0481021404266355,test,hydrochloric acid
Pyrimethamine,Glioblastoma,1.048015594482422,test,pyrimethamine
Uroporphyrinogens,Colonic Neoplasms,1.047844171524048,test,uroporphyrinogens
Thalidomide,Esophageal Squamous Cell Carcinoma,1.0478211641311646,test,thalidomide
liposomal amphotericin B,Esophageal Neoplasms,1.0477062463760376,val,liposomal amphotericin b
Thiophanate,"Carcinoma, Hepatocellular",1.04768168926239,test,thiophanate
butachlor,Glioblastoma,1.047652244567871,test,butachlor
Methylprednisolone Acetate,Uterine Cervical Neoplasms,1.047489881515503,test,methylprednisolone acetate
lithospermate B,Colonic Neoplasms,1.0474270582199097,test,lithospermate b
vinylidene chloride,Colonic Neoplasms,1.0473966598510742,test,vinylidene chloride
Hydrochloric Acid,Cholangiocarcinoma,1.0473321676254272,test,hydrochloric acid
Dothiepin,"Carcinoma, Hepatocellular",1.0472966432571411,test,dothiepin
CD 437,Lung Neoplasms,1.0471397638320925,test,cd 437
perampanel,Lung Neoplasms,1.0471148490905762,test,perampanel
sabarubicin,Lung Neoplasms,1.0470212697982788,test,sabarubicin
Ethinyl Estradiol-Norgestrel Combination,Adenocarcinoma of Lung,1.04701828956604,test,ethinyl estradiol-norgestrel combination
Cefotiam,Glioblastoma,1.0468610525131226,test,cefotiam
Hydrochlorothiazide,Sarcoma,1.0467952489852903,test,hydrochlorothiazide
3-methyladenine,Melanoma,1.0461772680282593,val,3-methyladenine
caracemide,Melanoma,1.0459994077682495,test,caracemide
Flurandrenolone,Melanoma,1.045846939086914,test,flurandrenolone
cyantraniliprole,Lung Neoplasms,1.0458296537399292,test,cyantraniliprole
Quinidine,Adenocarcinoma of Lung,1.0457683801651,test,quinidine
XLR-11,"Carcinoma, Hepatocellular",1.0457619428634644,test,xlr-11
Caspofungin,"Carcinoma, Hepatocellular",1.0457087755203247,test,caspofungin
Benzene,Adenocarcinoma of Lung,1.04559588432312,test,benzene
fenvalerate,Sarcoma,1.0453696250915527,test,fenvalerate
testosterone enanthate,Lung Neoplasms,1.0452944040298462,test,testosterone enanthate
rebamipide,Urinary Bladder Neoplasms,1.0450623035430908,test,rebamipide
Fenoprofen,Uterine Cervical Neoplasms,1.0447746515274048,test,fenoprofen
Tranylcypromine,Testicular Neoplasms,1.0447423458099363,test,tranylcypromine
Methyl Parathion,"Carcinoma, Hepatocellular",1.0447319746017456,test,methyl parathion
sulfosulfuron,Urinary Bladder Neoplasms,1.0445572137832642,train,sulfosulfuron
Ovalbumin,Adenocarcinoma of Lung,1.0444214344024658,test,ovalbumin
benzyl benzoate,Colonic Neoplasms,1.0438717603683472,test,benzyl benzoate
Acetates,Stomach Neoplasms,1.0438511371612549,test,acetates
carboprost tromethamine,Melanoma,1.043837547302246,test,carboprost tromethamine
Pindolol,Urinary Bladder Neoplasms,1.0437889099121094,test,pindolol
Cyclohexane,Colonic Neoplasms,1.0436630249023438,test,cyclohexane
Atovaquone,Melanoma,1.0435831546783447,test,atovaquone
deltaline,Lung Neoplasms,1.0432990789413452,test,deltaline
capsazepine,Sarcoma,1.043046951293945,test,capsazepine
Aztreonam,Stomach Neoplasms,1.0427552461624146,test,aztreonam
Razoxane,Colonic Neoplasms,1.042736530303955,test,razoxane
Ticlopidine,"Thyroid Cancer, Papillary",1.0427175760269165,test,ticlopidine
bromodichloromethane,Colonic Neoplasms,1.042568325996399,train,bromodichloromethane
dapagliflozin,Glioblastoma,1.0424871444702148,test,dapagliflozin
"3-amino-1-methyl-5H-pyrido(4,3-b)indole",Colonic Neoplasms,1.04235577583313,test,"3-amino-1-methyl-5h-pyrido(4,3-b)indole"
Betulinic Acid,Melanoma,1.0423049926757812,train,betulinic acid
Medroxyprogesterone,Stomach Neoplasms,1.0422964096069336,test,medroxyprogesterone
isobutyraldehyde,Lung Neoplasms,1.0422483682632446,test,isobutyraldehyde
Tetrachlorodibenzodioxin,Esophageal Neoplasms,1.0418076515197754,test,tetrachlorodibenzodioxin
Methoxychlor,Glioblastoma,1.0417640209197998,test,methoxychlor
"2,3,4,5-Tetrahydro-7,8-dihydroxy-1-phenyl-1H-3-benzazepine",Melanoma,1.0417451858520508,test,"2,3,4,5-tetrahydro-7,8-dihydroxy-1-phenyl-1h-3-benzazepine"
salinomycin,Stomach Neoplasms,1.0417360067367554,test,salinomycin
Cholecalciferol,Adenocarcinoma of Lung,1.0414760112762451,test,cholecalciferol
didemnins,Urinary Bladder Neoplasms,1.041300892829895,test,didemnins
L 657743,Urinary Bladder Neoplasms,1.0409365892410278,test,l 657743
Adenosine,Glioblastoma,1.0409313440322876,test,adenosine
Guanfacine,Colonic Neoplasms,1.0406943559646606,test,guanfacine
Cannabinoids,Glioblastoma,1.0405625104904177,test,cannabinoids
3-xylene,"Carcinoma, Hepatocellular",1.0405446290969849,test,3-xylene
"N-(9,10-dioxo-9,10-dihydroanthracen-2-yl)benzamide",Lung Neoplasms,1.0404502153396606,test,"n-(9,10-dioxo-9,10-dihydroanthracen-2-yl)benzamide"
raspberry ketone,Lung Neoplasms,1.040250539779663,test,raspberry ketone
"3,4-dihydroxyphenylethanol",Lung Neoplasms,1.0401856899261477,test,"3,4-dihydroxyphenylethanol"
Albendazole,Esophageal Neoplasms,1.0401798486709597,test,albendazole
methylparaoxon,Colonic Neoplasms,1.0401577949523926,test,methylparaoxon
Mephenytoin,"Carcinoma, Hepatocellular",1.040069818496704,test,mephenytoin
Mimosine,Lung Neoplasms,1.040027379989624,test,mimosine
Pargyline,Glioblastoma,1.0400021076202393,test,pargyline
Febuxostat,Melanoma,1.0397517681121826,test,febuxostat
"2,5-hexanedione",Glioblastoma,1.0397453308105469,test,"2,5-hexanedione"
veralipride,Glioblastoma,1.0396101474761963,test,veralipride
perhexiline maleate,Adenocarcinoma of Lung,1.039585828781128,test,perhexiline maleate
Metoclopramide,Adenocarcinoma of Lung,1.039577603340149,test,metoclopramide
pirenperone,Lung Neoplasms,1.0393877029418943,test,pirenperone
cefbuperazone,Paraganglioma,1.0393599271774292,test,cefbuperazone
"N-Methyl-3,4-methylenedioxyamphetamine",Uterine Cervical Neoplasms,1.0392518043518066,test,"n-methyl-3,4-methylenedioxyamphetamine"
phthalic anhydride,Lung Neoplasms,1.0390409231185913,test,phthalic anhydride
decabromobiphenyl ether,Testicular Neoplasms,1.039020299911499,test,decabromobiphenyl ether
Coumarins,"Carcinoma, Hepatocellular",1.038954257965088,test,coumarins
metazachlor,Melanoma,1.038925290107727,test,metazachlor
pymetrozine,Lung Neoplasms,1.038874268531799,test,pymetrozine
Pantoprazole,Esophageal Neoplasms,1.0388116836547852,test,pantoprazole
triethanolamine,Lung Neoplasms,1.0387667417526243,test,triethanolamine
Devazepide,Lung Neoplasms,1.038715362548828,test,devazepide
Bleomycin,Mesothelioma,1.0386635065078735,test,bleomycin
tert-Butylhydroperoxide,Colonic Neoplasms,1.0382976531982422,test,tert-butylhydroperoxide
Iron-Dextran Complex,Paraganglioma,1.0382413864135742,test,iron-dextran complex
decabromobiphenyl ether,Mesothelioma,1.038172960281372,test,decabromobiphenyl ether
adrenocorticotropin zinc,Colonic Neoplasms,1.0378612279891968,test,adrenocorticotropin zinc
Carbidopa,Esophageal Neoplasms,1.0378575325012207,test,carbidopa
"2,4-Dichlorophenoxyacetic Acid",Testicular Neoplasms,1.0378273725509644,test,"2,4-dichlorophenoxyacetic acid"
Edetic Acid,Colonic Neoplasms,1.0376571416854858,test,edetic acid
Busulfan,Uterine Cervical Neoplasms,1.037653565406799,test,busulfan
Amrinone,Stomach Neoplasms,1.0375628471374512,test,amrinone
Dipyrone,Colonic Neoplasms,1.037542700767517,test,dipyrone
Fenoldopam,Colonic Neoplasms,1.0375210046768188,test,fenoldopam
captafol,Colonic Neoplasms,1.037457823753357,test,captafol
Amisulpride,Sarcoma,1.0374568700790403,test,amisulpride
dibutylnitrosamine,Stomach Neoplasms,1.0372846126556396,test,dibutylnitrosamine
"2,2',4,4'-tetrabromodiphenyl ether",Mesothelioma,1.0372672080993652,test,"2,2',4,4'-tetrabromodiphenyl ether"
quinoline,Lung Neoplasms,1.0372554063796997,test,quinoline
pro-diazepam,Melanoma,1.0370187759399414,test,pro-diazepam
cyclocreatine,"Carcinoma, Hepatocellular",1.0369811058044434,test,cyclocreatine
Topiramate,Sarcoma,1.0367152690887451,test,topiramate
piridoxylate,Colonic Neoplasms,1.0366798639297483,test,piridoxylate
Ethylene Glycol,Urinary Bladder Neoplasms,1.0364677906036377,test,ethylene glycol
FK3453,Lung Neoplasms,1.0364186763763428,test,fk3453
CGP 35348,Colonic Neoplasms,1.0363733768463137,test,cgp 35348
Dextrothyroxine,Colonic Neoplasms,1.0361844301223757,test,dextrothyroxine
Amoxicillin-Potassium Clavulanate Combination,Mesothelioma,1.0358257293701172,test,amoxicillin-potassium clavulanate combination
methyl tert-butyl ether,Urinary Bladder Neoplasms,1.0358036756515503,test,methyl tert-butyl ether
Cysteamine,"Carcinoma, Hepatocellular",1.0357459783554075,test,cysteamine
Netilmicin,Glioblastoma,1.035669207572937,test,netilmicin
Org 2766,"Carcinoma, Hepatocellular",1.035668134689331,test,org 2766
"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine","Carcinoma, Hepatocellular",1.035581350326538,test,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine"
